date,inflationrate,totalsupply,circulatingsupply,riskreward,stakedtokens,realrewardrate,rewardrate1,marketcap,price
2023-09-18,7.316972291948643,557757010.8589553,411396608.8442557,0.8198276047095712,397200128.4614051,-0.3218226955125858,6.971601918976216,8079829397.701182,19.64
2023-09-19,7.315584265489932,557755842.5247164,411355420.9878047,0.816959268886044,397200124.1832872,-0.3221869449662295,6.969827463072295,8239449082.385729,20.03
2023-09-20,7.310296787105629,557932653.7479446,411484818.8481901,0.8218412522702235,397379252.4343845,-0.3218833337776727,6.964882826320581,8357256670.806741,20.31
2023-09-21,7.292736178594253,557931484.7814956,412482769.2756495,0.8253630107822009,397379247.3892191,-0.3052437189219992,6.965231840549525,8031039517.796895,19.47
2023-09-22,7.290636059860278,558108179.441822,412612609.2064264,0.824561952555477,397378634.4304095,-0.3030915099853648,6.965447250953541,8029441375.157058,19.46
2023-09-23,7.295048581325633,558107188.2243811,412611636.569362,0.8232855154703607,400400540.1596258,-0.3551963598142249,6.913940474503874,8025296331.274091,19.45
2023-09-24,7.293801968270253,558283812.1461858,412748108.4590328,0.8215855478887366,400399099.6779381,-0.3525062307389248,6.915584631135421,7982548417.597695,19.34
2023-09-25,7.290048018666013,558282798.2901196,412746978.4249396,0.8209230480393789,398879327.2383529,-0.3270441346282959,6.93916220958109,7994908972.091081,19.37
2023-09-26,7.283599282627853,558459302.9287398,412877426.000017,0.8210025405373331,398879326.4918509,-0.3261638516918075,6.933678962974035,7852928642.520323,19.02
2023-09-27,7.283717340298264,558458316.555356,412876441.4864453,0.8203293653637077,401294857.4185543,-0.3654401422765629,6.891659571010293,7894197561.220835,19.12
2023-09-28,7.261941531594457,558457368.1126095,412712719.6995538,0.8209209410600239,401294856.738256,-0.3666189780024531,6.868698897765737,8233618758.006098,19.95
2023-09-29,7.264305606456367,558633827.2221574,412843707.3617172,0.8201855649475412,401497689.752261,-0.3682967258397118,6.869254680913081,8380727259.44286,20.3
2023-09-30,7.269014516962231,558632880.6025047,412842762.93763447,0.81664509507653,400232008.4665787,-0.3507447375002304,6.892774093575632,8826578271.606625,21.38
2023-10-01,7.268693083141341,558809166.66739,412986270.3444608,0.8137202895943746,399484133.87146544,-0.3339528269727165,6.9104662501335,9919930213.67395,24.02
2023-10-02,7.264451386782541,558808233.6156874,412985332.7573278,0.8125218864458618,399484131.8351367,-0.3336983259095372,6.906511708208791,9655597079.866323,23.38
2023-10-03,7.25713236802982,558984498.1356874,413116713.06639326,0.8115581594674106,399836686.4679531,-0.3334264330287162,6.89950873740622,9728898592.713562,23.55
2023-10-04,7.245025191466922,558983549.9311194,413438368.1176003,0.810679836215865,399836683.2719208,-0.3280061784975197,6.893254882707696,9571098221.922447,23.15
2023-10-05,7.242795346301705,559159692.8229046,413569726.6522146,0.8076525877665155,399834484.56689125,-0.3253107497109719,6.893923004749644,9408711281.33788,22.75
2023-10-06,7.252664000693737,559158744.3913226,413568779.5772855,0.80451157518772,384107453.8202838,-0.0632971741294285,7.184776095202765,9694052193.291573,23.44
2023-10-07,7.252383119231472,559334687.8864088,414239053.1679274,0.0269138290680178,382885409.0838943,-0.0398243547558796,7.209670549693932,9647627548.281029,23.29
2023-10-08,7.266034818227937,559333654.78846,414238011.0940839,0.0267356315177052,389116104.2023831,-0.1464121044636224,7.108984359275898,9626891377.826508,23.24
2023-10-09,7.274672938085719,559509558.1960781,414366098.7696577,0.0266245967232865,389117679.7687343,-0.1448164898103288,7.119321522281265,9165778104.784828,22.12
2023-10-10,7.2843191561171485,559508536.3378223,414379283.1457944,0.0266278959825542,389221920.6030609,-0.1455155314958212,7.128203808885464,9166069743.184973,22.12
2023-10-11,7.285451996268905,559684216.1193496,414676242.40024894,0.0267572894427999,389219882.4391861,-0.1402012492527027,7.135036452303738,9102143520.685465,21.95
2023-10-12,7.277627891690919,559683079.6141372,415996248.8807298,0.0267483143515799,393980536.5275579,-0.1986863625287993,7.06448187502576,8852400176.18193,21.28
2023-10-13,7.293068517449249,559858756.8769089,416122013.4123518,0.0266953490954072,393978576.8609572,-0.1965892231313382,7.082141907577004,9079782332.657516,21.82
2023-10-14,7.308125362408406,559857750.3028171,416126297.5381302,0.0265996418903778,399867307.9158424,-0.2930927485717438,6.993613028342918,9158939808.814247,22.01
2023-10-15,7.320573080274628,560033345.4236094,416258106.32513887,0.0265295029794166,399867603.6123179,-0.2914807621695381,7.007754255895531,9128540271.710297,21.93
2023-10-16,7.335941635614127,560032363.2059168,416309858.6569013,0.0264390366771395,404242729.1718791,-0.3606327782940122,6.948853047185585,9991436607.76563,24.0
2023-10-17,7.33806308882187,560207872.86089,416510096.0199324,0.0263902025255295,402961839.7478984,-0.339139467977223,6.974037352725388,9975416799.67738,23.95
2023-10-18,7.352230240410031,560206875.6235318,416488460.0881406,0.0263220299476947,403555215.2177296,-0.3476327289820169,6.97903875280223,9783313927.470425,23.49
2023-10-19,7.36180717632325,560382282.6401544,416599960.612535,0.026271436454877,403555214.3821952,-0.3462527291327455,6.990063988928993,10348343021.61537,24.84
2023-10-20,7.374936713755595,560381329.8670186,416599011.1360314,0.0261640794342084,398523660.0031108,-0.2696983920032925,7.08534823602405,11289833201.786451,27.1
2023-10-21,7.384038835949005,560556654.5985713,416723309.23219424,0.0259172808971709,398523657.5193373,-0.2681622266066719,7.096075406386358,12243330825.241867,29.38
2023-10-22,7.38925788610668,560555674.3138644,416722322.50873965,0.0259157986928751,398315243.7321935,-0.2640676980503298,7.105677544853485,12064111236.628012,28.95
2023-10-23,7.3977115178630894,560554707.4415148,416721358.90008295,0.0257094514266105,399571438.41259706,-0.2824552789792101,7.094361012178009,13264240853.78964,31.83
2023-10-24,7.387837056003767,560729927.9556222,416863665.579172,0.0256182168013258,400052412.82285535,-0.2901234145093467,7.076279796369161,12568439517.212036,30.15
2023-10-25,7.397069765264265,560729013.9935764,417862744.6307432,0.0257881534121125,400052407.00836086,-0.2743380991178878,7.102438685561932,13542931553.482384,32.41
2023-10-26,7.393244394337104,560904142.841885,417938838.6522894,0.0255414327448477,405457411.72020566,-0.3519372967805023,7.015287513090793,13670779412.316387,32.71
2023-10-27,7.377595955961451,560903137.4589888,419016311.5034092,0.0254211785828667,405457409.85509264,-0.3340710210719022,7.0188785247489145,13316338379.578344,31.78
