date,inflationrate,feerevenue,totalsupply,circulatingsupply,riskreward,stakedtokens,realrewardrate,rewardrate1,marketcap,price
2022-05-03,,,101605896407.89449,69080682456.0345,,30720508093.0,2.9435328381145265,4.818001467980641,7122404094.0,0.070208
2022-05-04,,,101603073987.26,69077860035.40002,,30711814668.0,2.9448172143245577,4.819361302328233,8429445179.0,0.083118
2022-05-05,,,101599268731.8272,69074054779.96722,,30678147790.0,2.949942375857684,4.82465000088435,7509499997.0,0.074
2022-05-06,,,101596029785.907,69070815834.04703,,30625482457.0,2.9580321742204374,4.832946885190199,8666432006.0,0.08524
2022-05-07,,,98905216171.4526,69068002695.58762,,30620139638.0,2.9087883903527567,4.833790849030952,8230725836.0,0.083164
2022-05-08,,,98553048938.31352,69065835462.44855,,30637408716.0,2.8993619943867843,4.831066253857829,8602037840.0,0.086963
2022-05-09,,,98388997485.2368,69061784009.37183,,30589391957.0,2.903648278384674,4.838654014688831,7435383186.0,0.075746
2022-05-10,,,98194963562.7698,69057750086.90482,,30613016356.0,2.8962300245703787,4.8349195766198,7442771554.0,0.076301
2022-05-11,,,98190003572.50925,69052794096.64432,,30415324675.0,2.926978970333716,4.866345830379764,6981355680.0,0.074004
2022-05-12,,,98184309264.6818,69047103788.81688,,30025082559.0,2.9889497752026983,4.929596842673377,6559969328.0,0.066855
2022-05-13,,,98179653032.47578,69042447574.51088,,30038930300.0,2.986628963218929,4.927324333380739,7077051769.0,0.072081
2022-05-14,,,98176525161.73209,69039319703.76715,,29935059398.0,3.003349530628552,4.944421825585982,7090755416.0,0.072147
2022-05-15,,,97973760744.95346,69036555285.98856,,29899845112.0,3.005122336317445,4.950245310537308,7090799268.0,0.072291
2022-05-16,,,97770450176.69586,69033244735.43095,,29904633708.0,3.000373540513745,4.949451475075984,6855836299.0,0.070184
2022-05-17,,,97652942358.63171,69030597512.36679,,29917777034.0,2.9959378072355047,4.947277069379174,7107274122.0,0.072762
2022-05-18,,,97560439846.68562,69028326195.42072,,29882818436.0,2.99980022178068,4.953062903734296,6968497575.0,0.071557
2022-05-19,,,97348199900.6416,69026161386.37767,,29733075466.0,3.02009986170424,4.978006871692119,7184445515.0,0.073779
