date,inflationrate,totalsupply,circulatingsupply,stakedtokens,realrewardrate,rewardrate1,marketcap,price
2022-08-03,3.7702738375775695,34742410873.495346,34091689939.320736,24458675477.670963,1.1098777422098527,3.8517353883329553,17330608975.0,0.511541
2022-08-04,3.6673564748871854,34760711207.018394,34104286117.619698,24525704130.1861,1.1098777422098527,3.748485072698646,16921769618.0,0.500201
2022-08-05,3.667418698635428,34760711207.018394,34104257520.63738,24525288011.557537,1.1098777422098527,3.74858448880032,17400333866.0,0.514803
2022-08-06,3.667418698635428,34760711207.018394,34104233041.336163,24525288011.557537,1.1098777422098527,3.74858448880032,17535732537.0,0.518742
2022-08-07,3.667418698635428,34760711207.018394,34104210271.000404,24525288011.557537,1.1098777422098527,3.748585938781437,18089742285.0,0.534598
2022-08-08,3.6673564748871854,34760711207.018394,34104186208.997856,24525704130.1861,1.1098777422098527,3.748486118240653,18134480534.0,0.53563
2022-08-09,3.740914449046979,34779320107.53934,34117051513.662296,24492599810.23475,1.1098777422098527,3.821706071228277,17243019178.480682,0.508955
2022-08-10,3.750594145195448,34779320107.53934,34117024951.57228,24493241497.37594,1.1098777422098527,3.8313279003507854,18133855148.3529,0.537193
2022-08-11,3.750692407856556,34779320107.53934,34117003710.524143,24492599810.23475,1.1098777422098527,3.831465111363204,18074487648.13396,0.533909
2022-08-12,3.750692407856556,34779320107.53934,34116984616.677715,24492599810.23475,1.1098777422098527,3.831465111363204,18181847393.762253,0.537211
2022-08-13,3.7513696280420734,34779320107.53934,34116957595.635075,24446036776.136658,1.1098777422098527,3.8323053780448686,19073318091.619434,0.564363
2022-08-14,3.816677686739088,34798251277.019005,34130048406.66958,24507387627.908432,1.1098777422098527,3.8972523329726783,19377754985.728745,0.569535
2022-08-15,3.816677686739088,34798251277.019005,34130024212.372414,24507387627.908432,1.1098777422098527,3.897252717602731,18731827898.92884,0.553569
2022-08-16,3.816730408348284,34798251277.019005,34130002875.54516,24507049100.22251,1.1098777422098527,3.897344225407735,19022555612.976418,0.562071
2022-08-17,3.816730408348284,34798251277.019005,34129973155.297195,24507049100.22251,1.1098777422098527,3.897344225407735,18194238340.930035,0.5394
