date,inflationrate,feerevenue,totalsupply,circulatingsupply,riskreward,stakedtokens,realrewardrate,rewardrate1,marketcap,price
2023-07-22,17.233551255128926,,355352652.123691,355352652.123691,,245917044.825532,2.998098032151564,20.748328048330343,3279904979.1016684,9.23
2023-07-23,17.2382075120537,,355521005.978276,355521005.978276,,246040018.668133,2.998240149845155,20.75329052063888,3302790145.538184,9.29
2023-07-24,17.235659055791526,,355690153.52518,355690153.52518,,247613963.745841,2.893903719878965,20.628346154231693,3208325184.7971234,9.02
2023-07-25,17.230578282891713,,355860053.960926,355860053.960926,,242670128.877189,3.258689376778401,21.050758683732205,3188506083.4898973,8.96
2023-07-26,17.22673373919537,,356031435.707018,356031435.707018,,245842342.017681,3.034950612743504,20.78450721311227,3197162292.649022,8.98
2023-07-27,17.223313319320663,,356199958.76006,356199958.76006,,246756416.98364,2.9768709217874223,20.712900047079287,3170179632.9645343,8.9
2023-07-28,17.22354059644217,,356370951.704886,356370951.704886,,247551916.783461,2.928029994470616,20.65588102568645,3218029693.8951206,9.03
2023-07-29,17.225685566164753,,356539191.146468,356539191.146468,,247618450.005967,2.933960966548277,20.665041423444663,3237375855.609929,9.08
2023-07-30,17.22071544551894,,356709905.781784,356709905.781784,,248551555.630036,2.8735699991037977,20.5891347572962,3206822052.978238,8.99
2023-07-31,17.216742619320964,,356880426.780615,356880426.780615,,249173013.577101,2.837381099693648,20.542628320078105,3161960581.2762485,8.86
2023-08-01,17.211805948519665,,357049622.77001,357049622.77001,,249457102.145702,2.8251547439220426,20.52322084471093,3192023627.563889,8.94
2023-08-02,17.204488633028262,,357217861.535538,357217861.535538,,249694186.761333,2.8138353739527444,20.502429994044828,3118511931.205247,8.73
2023-08-03,17.19413067364067,,357387529.307951,357387529.307951,,249879008.341407,2.80479826704072,20.4811896198484,3087828253.2206964,8.64
2023-08-04,17.182277608359165,,357555373.15845,357555373.15845,,250079214.639079,2.8026272843624245,20.46646009304837,3032069564.383656,8.48
2023-08-05,17.170117881243968,,357724614.588074,357724614.588074,,250135906.212018,2.800897562913174,20.451932857442227,3040659223.998629,8.5
2023-08-06,17.161268513763936,,357894743.852902,357894743.852902,,250924467.314892,2.754282588443946,20.388220932838607,3027789532.995551,8.46
2023-08-07,17.15409515892411,,358064707.422566,358064707.422566,,251334144.533068,2.733258544572648,20.35621947517217,3036388718.94336,8.48
2023-08-08,17.147143503172575,,358232714.16427,358232714.16427,,251263726.26025,2.7482856256339394,20.366681608911023,3059307378.9628654,8.54
2023-08-09,17.13873471584011,,358402946.424454,358402946.424454,,250999087.87293,2.7807414942926822,20.3960601179729,3060761162.4648366,8.54
2023-08-10,17.13253553451079,,358573759.481907,358573759.481907,,251052318.690323,2.779855553445887,20.38865082845886,3019191054.837657,8.42
2023-08-11,17.12558421302216,,358741771.837786,358741771.837786,,250864254.809962,2.798530466061333,20.40337937077589,2999081212.563891,8.36
2023-08-12,17.11304092213804,,358910776.700603,358910776.700603,,251131769.511573,2.7894474790145507,20.37984768973789,3018439632.052072,8.41
2023-08-13,17.101829383329374,,359080330.207807,359080330.207807,,251141744.341818,2.797585145777104,20.37785276759066,3005502363.8393445,8.37
2023-08-14,17.088045104534636,,359246563.649696,359246563.649696,,251193257.765978,2.8003071999533447,20.366870061881524,3053595791.022416,8.5
2023-08-15,17.07238212284343,,359426774.075637,359426774.075637,,251361046.471861,2.794534391467152,20.34401010417613,2911356870.0126595,8.1
2023-08-16,17.056366545235864,,359578476.403332,359578476.403332,,251362481.539024,2.799464449118627,20.333317912099737,2801116331.1819563,7.79
2023-08-17,17.027974355979943,,359776904.127004,359776904.127004,,250440263.264898,2.869100000192226,20.38562396845231,2665946859.5811,7.41
2023-08-18,17.005517410902947,,359913204.136155,359913204.136155,,246914781.548714,3.118314129150268,20.65411699221252,2728142087.352055,7.58
2023-08-19,16.982589736726204,,360068957.222038,360068957.222038,,247434632.401204,3.085919282064564,20.59257803007033,2776131660.181913,7.71
2023-08-20,16.96449171670794,,360234443.481872,360234443.481872,,251393855.725467,2.8141529988749747,20.25605146797256,2827840381.3326955,7.85
2023-08-21,16.945982813102532,,360399697.443761,360399697.443761,,251062177.621157,2.842992643279008,20.27074850108937,2721017715.700396,7.55
2023-08-22,16.92516623597453,,360564909.701318,360564909.701318,,251543160.845335,2.8149951502298043,20.21660399491536,2664574682.69274,7.39
2023-08-23,16.90497663465512,,360733752.648526,360733752.648526,,251755531.072777,2.8052100095520283,20.18440674087493,2680251782.1785483,7.43
2023-08-24,16.885409301579582,,360897687.2336,360897687.2336,,252010725.879825,2.793166320932716,20.15021318827566,2598463348.08192,7.2
2023-08-25,16.86392565431146,,361063893.060059,361063893.060059,,252028126.085846,2.796587857988486,20.132128009528603,2614102585.7548275,7.24
2023-08-26,16.843851694125735,,361229138.251709,361229138.251709,,252363403.124482,2.7807098729835555,20.09294021415856,2582788338.499719,7.15
2023-08-27,16.826101777825183,,361396394.737467,361396394.737467,,247641134.215161,3.114510925031211,20.464663480983617,2591212150.267638,7.17
2023-08-28,16.812303607331707,,361561596.749499,361561596.749499,,247642565.301253,3.170028122369817,20.51528648207213,2624937192.401363,7.26
2023-08-29,16.798034322176594,,361728923.033179,361728923.033179,,247910510.230465,3.156020044427432,20.48420369688172,2684028608.906188,7.42
2023-08-30,16.78332407067317,,361893501.724771,361893501.724771,,248087188.820657,3.149506819674941,20.46142282652213,2612871082.4528465,7.22
2023-08-31,16.767217563598514,,362060713.970826,362060713.970826,,248204641.987777,3.1466133324632217,20.44143039940104,2501839533.538408,6.91
2023-09-01,16.752384848830843,,362225394.7124,362225394.7124,,248006494.724343,3.167051833375867,20.449993393695788,2416043382.731708,6.67
2023-09-02,16.74146641145527,,362396867.298848,362396867.298848,,248060729.435876,3.1701011918359168,20.442289029531526,2475170603.651132,6.83
2023-09-03,16.733438752716935,,362559455.930528,362559455.930528,,248116528.81337,3.172981677130293,20.437369375424744,2469029894.886896,6.81
2023-09-04,16.729506389129114,,362727066.73631,362727066.73631,,248201893.75086,3.174672163133141,20.43528553462752,2433898617.80064,6.71
2023-09-05,16.724913553256503,,362895855.777874,362895855.777874,,247732957.302456,3.2138948019474256,20.476329482522253,2471320777.847322,6.81
2023-09-06,16.716490220105996,,363064067.268658,363064067.268658,,247491490.793963,3.237756798838043,20.495486317572617,2501511423.4810534,6.89
2023-09-07,16.708848771381003,,363234943.937438,363234943.937438,,247731312.870466,3.2271352197423164,20.475201134638024,2517218161.4864454,6.93
2023-09-08,16.70216471356821,,363399507.981202,363399507.981202,,247864233.126346,3.225316046570259,20.46617835876977,2482018639.5116096,6.83
2023-09-09,16.69107275482433,,363566498.604465,363566498.604465,,247953963.918878,3.2251850321438846,20.45457576716105,2490430515.440585,6.85
