date,inflationrate,totalsupply,circulatingsupply,riskreward,stakedtokens,realrewardrate,rewardrate1,marketcap,price
2022-05-08,6.001299760933348,402387587.4591661,268951787.4591661,,257374496.74883145,2.8204184523865194,8.990979979160267,14096205136.0,52.33
2022-05-09,6.0287916953928935,402412510.1255648,268976710.1255648,,258626555.0283717,2.792545274068492,8.98969370703452,11945896071.0,44.54
2022-05-10,5.980319121917468,402404903.662732,268969103.66273195,,256553790.3073088,2.839842079040822,8.989992819843435,11710634816.0,43.85
2022-05-11,5.915271007589474,402380996.4347622,268945196.4347622,,253755017.39942613,2.89887691377535,8.985624346991077,7959731760.0,30.33
2022-05-12,5.81572581892812,402365117.5160403,268929317.5160403,,249489682.4853533,2.9954752915908323,8.985409740451624,7756963063.0,28.87
2022-05-13,5.7763208865357605,402367817.5080084,268932017.5080084,,247820936.3561224,3.035994559702382,8.98768423410432,9238219974.0,34.35
2022-05-14,5.7570141002677735,402381699.5128485,268945899.5128485,,247025146.8771457,3.05423389304238,8.987080669187755,8887897712.0,33.06
2022-05-15,5.695340188877531,402539246.3714324,269103446.3714324,,244695503.81783685,3.108736291048708,8.981129587276563,9897896544.0,36.74
2022-05-16,5.60929370587621,402547972.1758807,269112172.1758807,,241019125.3821633,3.192205136188564,8.98055900384766,9109099837.0,33.87
2022-05-17,5.608948573602644,402548931.3312131,269113131.3312131,,241009141.7024022,3.1943246676527703,8.982441269137931,9202614458.0,34.31
2022-05-18,5.560400446933318,402549033.28252506,269113233.28252506,,238926380.59302545,3.2411615379746017,8.981783545551284,8212553725.0,30.57
2022-05-19,5.553060956628336,402548840.3329453,269113040.3329453,,238614003.6734416,3.248349844927656,8.981793648529358,8082173033.0,30.04
2022-05-20,5.541080741628281,402555490.42249966,269119690.42249966,,238115159.3396959,3.2434166464990755,8.964217723297306,7838745646.0,29.16
2022-05-21,5.485503661472922,402555265.7374156,269119465.7374156,,235728753.14627543,3.297788570211302,8.96419254445079,7909902842.0,29.37
2022-05-22,5.566290115499983,402766969.3127047,269331169.3127047,,239613967.9336174,3.2093413858480746,8.954272753681172,8455863408.0,31.38
2022-05-23,5.659332110977717,402777006.48985296,269341206.48985296,,243641275.5041239,3.1159373413905733,8.951610694887554,8007745231.0,29.63
2022-05-24,6.072482575238115,404227289.2028379,270791489.2028379,,264528179.60297084,2.6465594727637987,8.879753910828796,7864548763.0,29.05
2022-05-25,6.059492538654442,404231593.4742083,270795793.4742083,,263973679.4501268,2.642711494692418,8.862338939185912,7498409919.0,27.69
