date,ETH,BNB,ADA,SUI,TRX,APT,SOL,AVAX,NEAR,TIA,DOT,ATOM
2022-05-09,,168137035.9,34415073679.54795,,98388997485.2368,,521158568.9185839,402412510.1255648,1079113145.0958197,,1191114366.1631746,295049832.726464
2022-05-10,,168137035.9,34415073679.54795,,98194963562.7698,,521158117.97165847,402404903.662732,1079203738.145898,,1191354405.8187902,295142236.396331
2022-05-11,,168137035.9,34434625232.04272,,98190003572.50925,,521157664.22661775,402380996.4347622,1079392178.4760203,,1192416745.5996382,295234573.472397
2022-05-12,,168137035.9,34434625232.04272,,98184309264.6818,,521355251.26897854,402365117.5160403,1079484206.991539,,1192602249.7564912,295327184.283593
2022-05-13,,168137035.9,34434625232.04272,,98179653032.47578,,521355088.9710323,402367817.5080084,1079668536.1670957,,1192949047.588542,295417163.073361
2022-05-14,,168137035.9,34434625232.04272,,98176525161.73209,,521354531.0200673,402381699.5128485,1079850194.540457,,1193239030.8774786,295510818.388275
2022-05-15,,168137035.9,34434625232.04272,,97973760744.95346,,521354025.9919553,402539246.3714324,1079939120.7148929,,1193570213.261123,295605214.446871
2022-05-16,,168137035.9,34454413303.99949,,97770450176.69586,,521354025.9919553,402547972.1758807,1080119231.511959,,1193901728.0206976,295699770.557916
2022-05-17,,168137035.9,34454413303.99949,,97652942358.63171,,521551011.0913984,402548931.3312131,1080209686.1958394,,1194230119.047038,295794611.37104
2022-05-18,,168137035.9,34454413303.99949,,97560439846.68562,,521550531.49633247,402549033.28252506,1080390629.7041287,,1194546411.835326,295890357.385637
2022-05-19,,168137035.9,34454413303.99949,,97348199900.6416,,521747848.7828136,402548840.3329453,1080573875.1717472,,1194565430.347709,295985816.835585
2022-05-20,,168137035.9,34454413303.99949,,97145960009.8645,,521747461.55667984,402555490.42249966,1080662309.7143805,,1194889575.0569563,296081631.117264
2022-05-21,,168137035.9,34473944916.71259,,96753110517.19984,,521746958.6866882,402555265.7374156,1080839697.7417066,,1195209729.231265,296178100.59435
2022-05-22,,168137035.9,34473944916.71259,,95652120605.79762,,521746435.3891533,402766969.3127047,1081015854.2621405,,1195542680.577791,296274546.934722
2022-05-23,,168137035.9,34473944916.71259,,95149558582.09486,,521943642.9314706,402777006.48985296,1081104196.5286436,,1195875853.6816502,296371353.388442
2022-05-24,,168137035.9,34473944916.71259,,94634176924.60136,,521943041.6231763,404227289.2028379,1081287967.5050402,,1196201848.795431,296467732.987969
2022-05-25,,168137035.9,34473944916.71259,,94613248936.69196,,521942812.5263612,404231593.4742083,1081382836.9408617,,1196531939.035728,296564791.09942
2022-05-26,,168137035.9,34493508170.99715,,94260300189.12788,,522139980.4484266,404237995.52008647,1081563745.5557935,,1196863319.4726784,296662848.552475
2022-05-27,,168137035.9,34493508170.99715,,93957744994.05437,,522139613.3281627,404242539.9956409,1081751410.1679091,,1197182796.5508082,296760243.311054
2022-05-28,,168137035.9,34493508170.99715,,93956325949.8472,,522139210.2648862,404811045.9140891,1081843535.6143146,,1197513727.6936755,296858500.369128
2022-05-29,,168137035.9,34493508170.99715,,93955259597.55272,,522138811.41092616,404812231.8095462,1082029314.263522,,1197833762.1955583,296957477.377699
2022-05-30,,168137035.9,34493508170.99715,,93952550311.18369,,522335907.38135326,404819737.77631766,1082121827.5562315,,1198170308.645679,297053916.123114
2022-05-31,,168137035.9,34512850428.99301,,93949930169.9718,,522335514.8496144,404835830.1577761,1082313105.3093004,,1198503121.9918864,297152878.360441
2022-06-01,,168137035.9,34512850428.99301,,93226513946.39604,,522335062.1062056,404841971.3686265,1082407101.5376472,,1198816747.5309403,297250390.25704
2022-06-02,,163276974.63,34512850428.99301,,93224647910.09007,,522334685.1880349,404859253.9499165,1082597309.4285138,,1199172865.1285627,297350114.443964
2022-06-03,,163276974.63,34512850428.99301,,93223205142.4518,,522531597.6889179,404863523.7461386,1082788135.6376803,,1199479603.1960804,297449202.012773
2022-06-04,,163276974.63,34512850428.99301,,93222428424.5357,,522531068.6335095,404901499.8002975,1082882276.8083746,,1199796208.1611834,297547237.056659
2022-06-05,,163276974.63,34532260334.77605,,93221771186.2348,,522530515.7090021,404916285.75066906,1083070704.206778,,1200127912.141548,297646228.810463
2022-06-06,,163276974.63,34532260334.77605,,93219666446.56725,,522727377.2672823,404923279.6318284,1083163023.755692,,1200470626.832718,297746123.088399
2022-06-07,,163276974.63,34532260334.77605,,92796464932.43582,,522726917.68422645,404923279.6318284,1083351069.2829726,,1200796636.4828706,297846107.285007
2022-06-08,,163276974.63,34532260334.77605,,92794576572.73643,,522726441.6163343,404923279.6318284,1083446677.968222,,1201122620.6072824,297946026.302094
2022-06-09,,163276974.63,34532260334.77605,,92792740274.4483,,522725996.4250348,404923279.6318284,1083635648.0789795,,1201457735.1468596,298045021.114423
2022-06-10,,163276974.63,34551950039.9583,,92790549688.28883,,522922698.207827,404923279.6318284,1083726442.1640894,,1201774405.516647,298145641.230316
2022-06-11,,163276974.63,34551950039.9583,,92539091317.34738,,522922185.3000415,404923279.6318284,1083908009.9732125,,1202097779.2226875,298246145.905272
2022-06-12,,163276974.63,34551950039.9583,,92537729535.43414,,522921710.1730424,404923279.6318284,1084087706.3377192,,1202113937.806013,298347641.657024
2022-06-13,,163276974.63,34551950039.9583,,92533988517.7617,,523118388.4475581,405071815.2589538,1084176907.6240742,,1202451051.2298417,298449085.680948
2022-06-14,,163276974.63,34551950039.9583,,92530605123.28754,,523117900.2631589,405071815.2589538,1084355265.312981,,1202775500.9911766,298550692.723599
2022-06-15,,163276974.63,34571529889.2326,,92527169355.49828,,523117434.0406396,405071815.2589538,1084534041.6719112,,1203118446.6182718,298651003.747572
2022-06-16,,163276974.63,34571529889.2326,,92526959268.0606,,523117216.8797611,405071815.2589538,1084533906.0264118,,1203119478.8310492,298693245.90495
2022-06-17,,163276974.63,34571529889.2326,,92522512912.6912,,523313368.43045264,405105691.6006666,1084804719.8671126,,1203777966.2337222,298853395.84267
2022-06-18,,163276974.63,34571529889.2326,,92520669007.94415,,523312755.2334754,405103680.916444,1084985449.3316157,,1204104493.6550024,298955482.725638
2022-06-19,,163276974.63,34571529889.2326,,92517185956.60838,,523312125.5363088,405123780.3906102,1085076504.347103,,1204430619.911877,299057948.03165
2022-06-20,,163276974.63,34590894254.51888,,92512711448.71968,,523508338.8486693,405136978.9929441,1085257441.761991,,1204766119.770147,299160200.452161
2022-06-21,,163276974.63,34590894254.51888,,92509331583.0792,,523507685.1759188,405170311.13537097,1085438910.9577837,,1205096309.9016304,299254936.396443
2022-06-22,,163276974.63,34590894254.51888,,92507173447.50224,,523507044.0894991,405292364.1525761,1085530500.6647947,,1205418219.644429,299365921.156773
2022-06-23,,163276974.63,34590894254.51888,,92505106934.4175,,523703217.1595472,405459587.67811424,1085710617.017487,,1205760325.7442377,299469727.718525
2022-06-24,,163276974.63,34590894254.51888,,92502664349.6094,,523702653.70546174,405627418.3566249,1085799556.2261834,,1206083833.8365543,299573674.263167
2022-06-25,,163276974.63,34610493128.88303,,92500913634.20538,,523702074.6321572,405763270.932243,1085977983.5971453,,1206406352.6478574,299678151.093637
2022-06-26,,163276974.63,34610493128.88303,,92499807955.46278,,523898049.3601011,405923927.4239416,1086153907.0914435,,1206739276.7978578,299782136.336409
2022-06-27,,163276974.63,34610493128.88303,,92496966518.6894,,523897442.29209685,406088567.86258745,1086241846.40548,,1207090594.0441437,299886747.284518
2022-06-28,,163276974.63,34610493128.88303,,92494287974.93756,,523896721.0615037,406245369.7601229,1086426179.0272446,,1207402326.7841642,299991598.563148
2022-06-29,,163276974.63,34610493128.88303,,92492793375.1396,,524092697.8788765,406395062.0490392,1086612621.273623,,1207736262.1150436,300095969.078929
2022-06-30,,163276974.63,34629622050.14547,,92491042304.5268,,524092074.2443465,406459253.1061071,1086701489.178002,,1208067184.8444474,300202213.247883
2022-07-01,,163276974.63,34629622050.14547,,92489477244.60667,,524091485.7414351,406509802.706537,1086886149.5360577,,1208393703.183464,300308153.022011
2022-07-02,,163276974.63,34629622050.14547,,92488632095.89355,,524090823.7108377,406561902.84556496,1086980196.4587808,,1208717511.8538368,300414382.074118
2022-07-03,,163276974.63,34629622050.14547,,92488454945.5086,,524286780.5517135,406665609.5830471,1087158253.852395,,1209038958.279209,300520007.634241
2022-07-04,,163276974.63,34629622050.14547,,92486902162.82166,,524286249.5646269,406743574.8445547,1087346902.842898,,1209366569.121807,300627451.70801
2022-07-05,,163276974.63,34647588070.21729,,92485550226.05688,,524285466.5234109,406975371.1140179,1087435863.2517605,,1209701814.6169553,300734067.841143
2022-07-06,,163276974.63,34647588070.21729,,92484136450.87148,,524481273.19813055,407057711.3818794,1087618839.5367937,,1210036803.8144956,300841020.611229
2022-07-07,,163276974.63,34647588070.21729,,92482866299.15137,,524480608.206985,407130374.80152607,1087715108.5983624,,1210046700.0552702,300947720.3676
