date,inflationrate,totalsupply,circulatingsupply,riskreward,stakedtokens,realrewardrate,rewardrate1,marketcap,price
2022-10-08,0.1189551711185991,,122710415.499,0.8088160974223625,14945486.746666668,4.37824909291098,5.109120474019899,157857284732.09097,1308.23
2022-10-09,0.1051126812640098,,122726095.499,0.8247054813562185,14953361.616666667,4.227454929480978,4.921431151172286,159582061752.89093,1319.93
2022-10-10,0.0886808471046373,,122740473.499,0.8472700884841511,14965423.500000002,4.104375978304398,4.762208931398516,156064377716.79102,1295.18
2022-10-11,0.0644164119157933,,122754755.499,0.8865232785535822,14974969.2,4.03371609074239,4.653311634417846,154822492925.75436,1280.68
2022-10-12,0.0516006794988816,,122767643.499,0.9133897308403032,14986237.44,4.150716455999026,4.771017229382447,156556383522.20248,1294.88
2022-10-13,0.045694762465453,,122783189.499,0.9191374423770152,15012068.02,4.252245713767699,4.879300459360576,156556383522.20248,1294.88
2022-10-14,0.0374303081801955,,122797727.499,0.9415671818796356,15024494.64,4.234183712201278,4.849020015198693,156556383522.20248,1294.88
2022-10-15,0.0313405409666147,,122812047.499,0.932405609211406,15032756.48,4.244657321912704,4.8537057151162335,156556383522.20248,1294.88
2022-10-16,0.0294126088186001,,122373863.499,0.9559681529652346,15042999.13,4.281933590226794,4.8937368821811535,156556383522.20248,1294.88
2022-10-17,0.0231623951341457,,122373863.499,0.992299753843691,15056264.97,4.226976315700015,4.823963438060275,156556383522.20248,1294.88
2022-10-18,0.0085968140851814,,122373863.499,0.9852391284934748,15074791.86,4.157455845032532,4.727841211764391,157973630512.46198,1309.83
2022-10-19,-0.0048034099467504,,122373863.499,1.0073145924268725,15116045.52,4.186486964070935,4.744944635452952,155941324261.98962,1292.33
2022-10-20,-0.022135582001721,,122373863.499,1.0356054645909067,15152777.535,4.206158189453757,4.746770553029079,154835816850.62152,1282.56
2022-10-21,-0.0421383871188518,,122373863.499,1.0718194496942746,15171880.215,4.21496839887312,4.733110799493243,156529429522.9634,1299.95
2022-10-22,-0.0624575160501801,,122373863.499,1.1062991336144334,15198485.1,4.237836637070402,4.735015345841066,158558117759.5097,1315.64
2022-10-23,-0.0682670696316252,,122373863.499,1.1161210675169029,15214302.39,4.33200446202342,4.834927727533917,162763485918.38477,1355.55
2022-10-24,-0.0760877266886368,,122373863.499,1.1262118956496987,15224937.569999998,4.346463862874672,4.842064125550566,162019768822.69586,1344.64
2022-10-25,-0.0829780579296531,,122373863.499,1.1383892784130472,15239366.19,4.334130281723692,4.817985999923837,176051206695.99817,1461.36
2022-10-26,-0.0957658367099726,,122373863.499,1.1589325080134316,15277808.64,4.354213816913388,,189173389239.5451,1569.41
2022-10-27,-0.0440081427590921,,122373863.499,1.065340455517655,15313981.8,4.362596362280224,,182723289741.9848,1515.71
2022-10-28,-0.1115214357699015,,122373863.499,1.1830216086601406,15359299.86,4.400962447973567,,187324850268.18915,1554.85
2022-10-29,-0.1159919633905172,,122373863.499,1.192303341342756,15390798.96,4.349866575083383,,195052502985.67032,1618.93
2022-10-30,0.161661459912664,,122373863.499,1.1936804985699496,15436455.72,4.33577759160122,,191500820025.9781,1589.85
2022-10-31,-0.1240682081006324,,122373863.499,1.208589907898379,15476015.88,4.316301455564631,,189478578997.59592,1572.31
2022-11-01,-0.1242111334480231,,122373863.499,1.2126362963461097,15502332.87,4.193046662736477,,190428736966.3317,1580.47
2022-11-02,-0.1401053646936687,,122373863.499,1.2411039796675951,15528717.6,4.181512614042959,,183368006193.10983,1520.77
2022-11-03,-0.1333704961241712,,122373863.499,1.2232976683274528,15548904.12,4.277140965667958,,184398997533.25903,1530.88
2022-11-04,-0.1362625632469155,,122373863.499,1.228212893030794,15559200.6,4.262799962218855,,198053929735.6524,1644.19
2022-11-05,-0.1515464814636325,,122373863.499,1.256202373579095,15588193.319999998,4.248948543499886,,196264485041.5907,1627.34
2022-11-06,-0.1457615166881102,,122373863.499,1.2422467672593314,15605365.409999998,4.299530103123161,,189763621397.9497,1572.95
2022-11-07,-0.1500856522229465,,122373863.499,1.251761115062151,15617253.78,4.2538510332506885,,188875473098.0201,1570.05
2022-11-08,-0.1544662714870345,,122373863.499,1.2626928547917766,15631723.8,4.217619796542182,,161012021506.26013,1333.46
2022-11-09,-0.1466335270197335,,122373866.2178,1.2474235507545086,15656083.52,4.253090663618631,,131794377265.61276,1095.18
