date,inflationrate,totalsupply,circulatingsupply,stakedtokens,realrewardrate,rewardrate1,marketcap,price
2024-04-17,44.922463469724114,1037041095.89028,178084623.640279,692783775.9770489,-23.18881450285255,11.316662242765526,1773028201.705048,9.96
2024-04-18,44.86724300164955,1037260273.97247,178303801.72247,686146573.6891015,-23.083971390576064,11.426130072832466,1801444315.4981184,10.13
2024-04-19,44.81215812526523,1037479452.05466,178522979.804661,688963696.5856386,-23.08697633372288,11.379409450531886,1902929863.142045,10.71
2024-04-20,44.75720834177346,1037698630.13685,178742157.886852,686990386.2237104,-23.03520016111915,11.412095652597673,2121870262.443347,11.89
2024-04-21,44.70239315482006,1037917808.21904,178961335.969043,694163533.0733316,-23.08754112180169,11.294168630969816,2063747230.2080235,11.52
2024-04-22,44.64771207047949,1038136986.30123,179180514.051234,689270330.9377995,-23.00303577528796,11.374347114771563,2056291001.5331843,11.47
2024-04-23,44.59316459723998,1038356164.38342,179399692.133425,690863245.8855566,-22.99212640396002,11.348121421556586,2160731350.330677,12.1
2024-04-24,44.53875024598882,1038575342.46562,179618870.215616,688251755.6367455,-22.93334462728167,11.391180532110257,1990321451.9491005,11.09
2024-04-25,44.48446852999769,1038794520.54781,179838048.297807,691194664.9237049,-22.93795916288533,11.342680141874926,1926827222.3687267,10.7
2024-04-26,44.43031896490824,1039013698.63,180057226.379998,690721276.2667341,-22.90368484110176,11.350453894187629,1891166412.2376428,10.51
2024-04-27,44.37630106871758,1039232876.71219,180276404.462189,694105288.9838431,-22.91316820785697,11.2951163525603,1860813928.852801,10.31
2024-04-28,44.32241436176405,1039452054.79438,180495582.54438,697089883.7100288,-22.91789412424593,11.246756240779469,1806182737.4869623,10.03
2024-04-29,44.26865836671305,1039671232.87657,180714760.626571,682682602.8071649,-22.72465261849398,11.48410691551567,1772533936.72973,9.79
2024-04-30,44.21503260854284,1039890410.95876,180933938.708762,691146146.4752072,-22.79343256810733,11.343476397840607,1715784075.2285292,9.51
2024-05-01,44.16153661453054,1040109589.04095,181153116.790953,688090195.7144775,-22.729836448238604,11.393855120780128,1764693808.054929,9.75
2024-05-02,44.10816991423847,1040328767.12314,181372294.873144,694292022.6484586,-22.771846637827576,11.292078468788102,1846111861.0285304,10.17
2024-05-03,44.05493203950007,1040547945.20534,181591472.955335,681828527.2149376,-22.60001749428941,11.49849219718632,1849032515.3222127,10.17
2024-05-04,44.00182252440639,1040767123.28753,181810651.037526,697715503.0881151,-22.753289034198065,11.236671630915271,1827541082.888803,10.05
2024-05-05,43.94884090529237,1040986301.36972,182029829.119717,691145283.6533862,-22.650651537911703,11.343490558971691,1864361025.8478544,10.23
2024-05-06,43.895986720723535,1041205479.45191,182249007.201908,683941123.0978208,-22.539205194897114,11.462975006517752,1857304109.904876,10.21
2024-05-07,43.895986720723535,1041205479.45191,182249007.201908,702206491.2783391,-22.74641593167221,11.164807072243937,1732503640.7865136,9.48
2024-05-08,43.895986720723535,1041205479.45191,182249007.201908,691975522.7250067,-22.63169872628072,11.329880526880489,1711720554.7660766,9.4
2024-05-09,43.895986720723535,1041205479.45191,182249007.201908,676699699.8415202,-22.453958684006103,11.585641314509362,1747837188.0888336,9.63
2024-05-10,43.895986720723535,1041205479.45191,182249007.201908,694753667.1560988,-22.66318350324329,11.284575196403376,1664134216.2283318,9.13
2024-05-11,43.895986720723535,1041205479.45191,182249007.201908,671914447.119598,-22.39661807554428,11.668152148847176,1649041478.815438,9.04
2024-05-12,43.89598672072353,1041205479.45191,182249007.201908,679700260.3892676,-22.489501870124617,11.53449609613213,1665695834.312422,9.14
2024-05-13,43.89598672072353,1041205479.45191,182249007.201908,694398255.1605196,-22.65916966382136,11.29035095024494,1625837346.8102603,8.93
2024-05-14,43.89598672072353,1041205479.45191,182249007.201908,722555350.9134244,-22.964926021614986,10.850379822236452,1487367229.121932,8.16
2024-05-15,43.89598672072353,1041205479.45191,182249007.201908,701129171.1900767,-22.734493927690338,11.18196235751054,1628442489.757357,8.94
2024-05-16,43.895986720723535,1041205479.45191,182249007.201908,717451142.8470703,-22.911280645153887,10.927573366025218,1635840265.68174,8.98
2024-05-17,43.89598672072352,1041205479.45191,182249007.201908,702230751.9000032,-22.746683987110416,11.164421351226164,1750348412.2214062,9.48
2024-05-18,43.89598672072353,1041205479.45191,182249007.201908,694315756.4718261,-22.6582373786324,11.291692471216631,1735715777.8347464,9.51
